place_id,text,captions,labels,easting,northing
tp00336,Towing Path,"[""Towing Path""]",1,374727.2,430613.1
tp00337,Towing Path,"[""Towing Path""]",3,374960.4,406574.4
tp00338,Towing Path,"[""Towing Path""]",1,374976.3,319822.8
tp00339,Towing Path,"[""Towing Path""]",1,375292.5,316256.9
tp00340,Towing Path,"[""Towing Path""]",1,375326.1,282107.5
tp00341,Towing Path,"[""Towing Path""]",1,375470.3,209481.9
tp00342,Towing Path,"[""Towing Path""]",2,375518.6,160463.8
tp00343,Towing Path,"[""Towing Path""]",1,375754.4,321124.0
tp00344,Towing Path,"[""Towing Path""]",1,375772.5,164720.9
tp00345,Towing Path,"[""Towing Path""]",1,375857.4,326085.6
tp00346,towing path,"[""towing path""]",1,376070.5,388932.6
tp00347,Towing Path,"[""Towing Path""]",1,376190.5,398982.4
tp00348,Towing Path,"[""Towing Path""]",1,376198.9,208684.9
tp00349,Towing Path,"[""Towing Path""]",1,376203.3,431501.5
tp00350,Towing Path,"[""Towing Path""]",1,376442.8,210025.4
tp00351,Towing Path,"[""Towing Path""]",1,376464.5,278995.6
tp00352,Towing Path,"[""Towing Path""]",1,376711.8,405047.0
tp00353,Towing Path,"[""Towing Path""]",1,376894.3,161504.1
tp00354,Towing Path,"[""Towing Path""]",1,377085.7,207700.5
tp00355,Towing Path,"[""Towing Path""]",1,377146.6,358657.3
tp00356,Towing Path,"[""Towing Path""]",1,377232.0,166330.7
tp00357,Towing Path,"[""Towing Path""]",2,377442.7,406891.5
tp00358,Towing Path,"[""Towing Path""]",1,377549.4,325594.2
tp00359,Towing Path,"[""Towing Path""]",2,377627.8,277388.3
tp00360,Towing Path,"[""Towing Path""]",1,377770.1,206451.7
tp00361,Towing Path,"[""Towing Path""]",1,377991.4,396646.4
tp00362,Towing Path,"[""Towing Path""]",1,378070.6,390697.6
tp00363,Towing Path,"[""Towing Path""]",1,378250.4,431714.1
tp00364,Towing Path,"[""Towing Path""]",1,378387.4,161382.1
tp00365,Towing Path,"[""Towing Path""]",1,378405.4,403652.4
tp00366,towing path,"[""towing path""]",2,378630.8,164807.1
tp00367,Towing Path,"[""Towing Path""]",1,378744.1,205964.8
tp00368,Towing Path,"[""Towing Path""]",2,378843.1,273654.4
tp00369,Towing Path,"[""Towing Path""]",1,378894.5,358103.4
tp00370,Towing Path,"[""Towing Path""]",2,378931.7,322801.4
tp00371,Towing Path,"[""Towing Path""]",1,379125.5,392488.1
tp00372,Towing Path,"[""Towing Path""]",1,379187.7,272329.0
tp00373,Towing Path,"[""Towing Path""]",1,379213.7,408710.2
tp00374,Towing Path,"[""Towing Path""]",1,379482.5,214057.6
tp00375,Towing path,"[""Towing path""]",1,379719.9,402532.0
tp00376,Towing Path,"[""Towing Path""]",2,379868.2,395053.5
tp00377,Towing Path,"[""Towing Path""]",3,379972.2,160196.8
tp00378,Towing Path,"[""Towing Path""]",1,380131.5,396401.6
tp00379,Towing Path,"[""Towing Path""]",1,380461.2,271152.9
tp00380,Towing Path,"[""Towing Path""]",1,380605.9,204761.9
