place_id,text,captions,labels,easting,northing
mc03261,Mill Race,"[""Mill Race""]",1,419637.3,492197.0
mc03262,Mill Race,"[""Mill Race""]",1,419751.7,561927.4
mc03263,Mill Pond,"[""Mill Pond""]",1,419764.5,289502.8
mc03264,Mill Lade,"[""Mill Lade""]",1,419879.3,346859.2
mc03265,Mill Pond,"[""Mill Pond""]",6,419887.4,425848.9
mc03266,Mill Pond,"[""Mill Pond""]",1,419893.5,363297.9
mc03267,Mill Race,"[""Mill Race""]",2,419948.4,290859.6
mc03268,Old Mill Pond,"[""Old Mill Pond""]",2,419960.9,244234.9
mc03269,Old Mill Race,"[""Old Mill Race""]",1,419986.7,529697.2
mc03270,Old Mill Pool,"[""Old Mill Pool""]",1,420062.3,301820.4
mc03271,Mill Race,"[""Mill Race""]",1,420064.3,529693.8
mc03272,Mill Race,"[""Mill Race""]",1,420097.0,503236.0
mc03273,mill race,"[""mill race""]",1,420135.6,413949.8
mc03274,Mill Pond,"[""Mill Pond""]",1,420182.8,346897.8
mc03275,Mill Race,"[""Mill Race""]",1,420198.4,352132.8
mc03276,Mill Pond,"[""Mill Pond""]",1,420221.3,429079.1
mc03277,Mill Pond,"[""Mill Pond""]",1,420268.0,454666.9
mc03278,Mill Race,"[""Mill Race""]",1,420422.9,169227.0
mc03279,Mill Ponds,"[""Mill Ponds""]",1,420458.1,425678.8
mc03280,Mill Pond,"[""Mill Pond""]",1,420566.6,423880.1
mc03281,Mill Race,"[""Mill Race""]",1,420578.1,382916.5
mc03282,Mill Pond,"[""Mill Pond""]",1,420611.7,321913.3
mc03283,Mill Lead,"[""Mill Lead""]",1,420740.0,569787.3
mc03284,Mill Ponds,"[""Mill Ponds""]",3,420767.1,433058.4
mc03285,Mill Race,"[""Mill Race""]",1,420807.6,612906.4
mc03286,Mill Pond,"[""Mill Pond""]",1,420822.9,369450.0
mc03287,Mill Race,"[""Mill Race""]",2,421059.3,515599.7
mc03288,Mill Pond,"[""Mill Pond""]",1,421099.7,340956.3
mc03289,Mill Race,"[""Mill Race""]",1,421453.5,529806.4
mc03290,Mill Race,"[""Mill Race""]",4,421782.6,403017.1
mc03291,Mill Race,"[""Mill Race""]",1,421868.9,519063.7
mc03292,Mill Pond,"[""Mill Pond""]",1,421895.8,425911.5
mc03293,Mill Pond,"[""Mill Pond""]",1,421915.9,281624.7
mc03294,Mill Ponds,"[""Mill Ponds""]",2,421940.6,437749.0
mc03295,Mill Race,"[""Mill Race""]",2,421972.5,554818.0
mc03296,Mill Pond,"[""Mill Pond""]",2,421995.0,438892.3
mc03297,Mill Pond,"[""Mill Pond""]",1,422015.5,326894.0
mc03298,Mill Pond,"[""Mill Pond""]",1,422022.8,278911.8
mc03299,Mill Pond,"[""Mill Pond""]",1,422033.2,337567.7
mc03300,Mill Ponds,"[""Mill Ponds""]",2,422033.4,435387.7
mc03301,Mill Race,"[""Mill Race""]",1,422033.5,612006.6
mc03302,mill leat,"[""mill leat""]",1,422114.6,93702.3
mc03303,Mill Race,"[""Mill Race""]",1,422474.4,621492.5
mc03304,Mill Ponds,"[""Mill Ponds""]",1,422536.1,421919.4
mc03305,Mill Pond,"[""Mill Pond""]",14,422565.5,433871.0
mc03306,mill stream,"[""mill stream""]",1,422621.9,421088.9
mc03307,Mill Pond,"[""Mill Pond""]",1,422663.2,280581.7
mc03308,Mill Race,"[""Mill Race""]",1,422805.0,169561.5
mc03309,Mill Ponds,"[""Mill Ponds""]",4,422856.5,433331.7
mc03310,Mill Race,"[""Mill Race""]",1,423016.8,480836.0
mc03311,Mill Pond,"[""Mill Pond""]",1,423064.5,333759.0
mc03312,Mill Race,"[""Mill Race""]",1,423085.9,611630.9
mc03313,Mill Pond,"[""Mill Pond""]",1,423089.1,447830.7
mc03314,Mill Race,"[""Mill Race""]",1,423089.7,490317.5
mc03315,Mill Race,"[""Mill Race""]",1,423323.4,474534.1
mc03316,mill lade,"[""mill lade""]",1,423332.8,349503.5
mc03317,Haseley Mill Pool,"[""Haseley Mill Pool""]",1,423366.1,268311.1
mc03318,Mill Pond,"[""Mill Pond""]",1,423383.7,425278.2
mc03319,Mill Pond,"[""Mill Pond""]",1,423432.1,441791.2
mc03320,Mill Race,"[""Mill Race""]",1,423451.8,463505.5
mc03321,Old Mill Lead,"[""Old Mill Lead""]",1,423476.4,621922.9
mc03322,Mill Race,"[""Mill Race""]",1,423529.0,579605.3
mc03323,Mill Ponds,"[""Mill Ponds""]",1,423550.8,498438.3
mc03324,Mill Pond,"[""Mill Pond""]",1,423595.5,559337.0
mc03325,Mill Race,"[""Mill Race""]",1,423769.5,472511.2
mc03326,Mill Race,"[""Mill Race""]",1,423770.0,497418.3
mc03327,Mill Stream,"[""Mill Stream""]",2,423809.2,420487.3
mc03328,Mill Pond,"[""Mill Pond""]",1,423829.2,436516.9
mc03329,mill race,"[""mill race""]",1,423877.0,554475.9
mc03330,Mill Stream,"[""Mill Stream""]",1,423885.7,431942.0
mc03331,Mill Pond,"[""Mill Pond""]",1,423964.7,427244.1
mc03332,Mill Race,"[""Mill Race""]",1,424039.6,502504.7
mc03333,Mill Race,"[""Mill Race""]",1,424272.8,341928.6
mc03334,Mill Pond,"[""Mill Pond""]",1,424287.8,342109.8
mc03335,Mill Lade,"[""Mill Lade""]",1,424314.6,342210.5
mc03336,Mill Ponds,"[""Mill Ponds""]",1,424337.0,374465.2
mc03337,mill race,"[""mill race""]",1,424360.5,404090.7
mc03338,Mill Stream,"[""Mill Stream""]",2,424374.4,433456.1
mc03339,Mill Race,"[""Mill Race""]",1,424444.5,459543.7
mc03340,Mill Pond,"[""Mill Pond""]",1,424597.4,433864.4
mc03341,Abbey Mill Race,"[""Abbey Mill Race""]",1,424600.4,436931.6
mc03342,Mill Pond,"[""Mill Pond""]",1,424610.4,438703.3
mc03343,Mill Ponds,"[""Mill Ponds""]",3,424681.4,434456.4
mc03344,Mill Pond,"[""Mill Pond""]",1,424693.8,445346.7
mc03345,Mill Pond,"[""Mill Pond""]",1,424759.8,425697.0
mc03346,Mill Race,"[""Mill Race""]",1,424778.5,406156.9
mc03347,Mill Pond,"[""Mill Pond""]",1,424804.1,435265.4
mc03348,Mill Ponds,"[""Mill Ponds""]",1,424835.3,428955.6
mc03349,Mill Race,"[""Mill Race""]",1,424875.5,212432.8
mc03350,Mill Race,"[""Mill Race""]",3,424887.9,462658.0
mc03351,Old Mill Race,"[""Old Mill Race""]",2,424889.9,471409.6
mc03352,Mill Stream,"[""Mill Stream""]",1,425137.9,420638.3
mc03353,Mill Pond,"[""Mill Pond""]",1,425198.5,437862.6
mc03354,Mill Race,"[""Mill Race""]",1,425259.0,437769.2
mc03355,Mill Pond,"[""Mill Pond""]",1,425402.3,428105.7
mc03356,Old Mill Race,"[""Old Mill Race""]",1,425461.1,465772.4
mc03357,Mill Race,"[""Mill Race""]",1,425469.8,474280.7
mc03358,Mill Race,"[""Mill Race""]",1,425536.1,556378.6
mc03359,Old Mill Race,"[""Old Mill Race""]",1,425595.8,551179.3
mc03360,Mill Race (Remains of),"[""Mill Race (Remains of)""]",1,425603.7,436449.4
mc03361,Mill Ponds,"[""Mill Ponds""]",1,425612.8,428121.8
mc03362,Abbey Mill Pond (Site of),"[""Abbey Mill Pond (Site of)""]",1,425831.3,436427.4
mc03363,Mill Stream,"[""Mill Stream""]",1,425943.2,327403.6
mc03364,Mill Race,"[""Mill Race""]",1,426058.9,403022.6
mc03365,Mill Pond,"[""Mill Pond""]",1,426084.2,428901.6
mc03366,Mill Pond,"[""Mill Pond""]",5,426084.6,432423.3
mc03367,Mill Race,"[""Mill Race""]",2,426198.7,565436.0
mc03368,Mill Race,"[""Mill Race""]",2,426216.7,435646.3
mc03369,Mill Race,"[""Mill Race""]",1,426373.2,326634.2
mc03370,Mill Ponds,"[""Mill Ponds""]",1,426448.4,429047.6
mc03371,Mill Pond,"[""Mill Pond""]",2,426453.4,185468.5
mc03372,Mill Stream,"[""Mill Stream""]",1,426560.0,419532.4
mc03373,Mill Race,"[""Mill Race""]",2,426582.0,471853.0
mc03374,Mill Stream,"[""Mill Stream""]",1,426648.8,110100.9
mc03375,Mill Race,"[""Mill Race""]",1,426732.3,529634.2
mc03376,Mill Pond,"[""Mill Pond""]",1,426761.3,361901.2
mc03377,Mill Pond,"[""Mill Pond""]",1,426888.6,529429.4
mc03378,Old Mill Pond,"[""Old Mill Pond""]",1,426923.4,348158.5
mc03379,Mill Race,"[""Mill Race""]",1,426936.5,402303.6
mc03380,Mill Pond,"[""Mill Pond""]",2,426945.1,428278.3
mc03381,Mill Race,"[""Mill Race""]",1,427110.5,488105.3
mc03382,Mill Lead,"[""Mill Lead""]",1,427145.2,468213.5
mc03383,Mill Race,"[""Mill Race""]",1,427160.6,171423.4
mc03384,Mill Race,"[""Mill Race""]",1,427292.7,461976.2
mc03385,Mill Pond,"[""Mill Pond""]",1,427371.1,417885.1
mc03386,Mill Stream,"[""Mill Stream""]",1,427526.3,440892.5
mc03387,Mill Lade,"[""Mill Lade""]",1,427586.9,357187.0
mc03388,Mill Pond,"[""Mill Pond""]",1,427607.8,224797.2
mc03389,Mill Race,"[""Mill Race""]",1,427613.7,478709.7
mc03390,Mill Race,"[""Mill Race""]",1,427642.6,400396.6
mc03391,mill pond,"[""mill pond""]",1,427677.3,362441.8
mc03392,Mill Lade,"[""Mill Lade""]",1,427754.8,362572.5
mc03393,Mill Pond,"[""Mill Pond""]",1,427801.9,233239.7
mc03394,Mill Race,"[""Mill Race""]",1,427840.3,537431.7
mc03395,Mill Race,"[""Mill Race""]",1,427964.9,484048.1
mc03396,Mill Race,"[""Mill Race""]",1,427970.8,236756.6
mc03397,Mill Lade,"[""Mill Lade""]",1,428151.8,341942.4
mc03398,Old Mill Pond,"[""Old Mill Pond""]",1,428196.0,291904.3
mc03399,mill pond,"[""mill pond""]",1,428254.6,352694.8
mc03400,Mill Race,"[""Mill Race""]",1,428282.7,513184.2
mc03401,Mill Stream,"[""Mill Stream""]",2,428301.9,438644.5
mc03402,Mill Race,"[""Mill Race""]",1,428320.0,510191.5
mc03403,Mill Race,"[""Mill Race""]",1,428369.0,254480.6
mc03404,MIll POnd,"[""MIll POnd""]",1,428516.2,92020.6
mc03405,Mill Stream,"[""Mill Stream""]",1,428541.1,109346.2
mc03406,Mill Ponds; mill ponds,"[""Mill Ponds"", ""mill ponds""]",2,428553.9,357252.4
mc03407,Mill Race,"[""Mill Race""]",1,428561.4,521822.3
mc03408,Mill Race,"[""Mill Race""]",2,428590.2,465033.1
mc03409,Old Mill Race,"[""Old Mill Race""]",1,428601.2,522774.3
mc03410,Old Mill Race,"[""Old Mill Race""]",1,428685.0,398095.4
mc03411,Mill Race,"[""Mill Race""]",1,428830.7,489246.5
mc03412,Mill Pond,"[""Mill Pond""]",1,428841.9,436245.5
mc03413,mill pond,"[""mill pond""]",4,428923.8,357140.3
mc03414,Mill Lade,"[""Mill Lade""]",2,428942.3,347692.8
mc03415,Mill Race,"[""Mill Race""]",1,429005.3,236912.3
mc03416,Mill Race,"[""Mill Race""]",3,429030.8,399832.4
mc03417,Mill Stream,"[""Mill Stream""]",2,429054.9,436235.2
mc03418,Mill Race,"[""Mill Race""]",1,429069.8,408791.5
mc03419,Mill Race,"[""Mill Race""]",1,429110.0,218245.3
mc03420,Mill Race,"[""Mill Race""]",1,429122.0,405661.1
mc03421,Mill Stream,"[""Mill Stream""]",1,429130.3,236868.2
mc03422,Mill Stream,"[""Mill Stream""]",1,429168.2,312717.5
mc03423,Mill Stream,"[""Mill Stream""]",1,429207.2,272673.7
mc03424,Mill Race,"[""Mill Race""]",1,429229.7,398330.2
mc03425,Mill Pond,"[""Mill Pond""]",1,429237.4,227580.4
mc03426,Mill Race,"[""Mill Race""]",1,429342.1,412393.2
mc03427,Mill Pond,"[""Mill Pond""]",1,429359.2,109900.2
mc03428,old mill race,"[""old mill race""]",1,429399.4,536776.9
mc03429,Mill Pond,"[""Mill Pond""]",1,429414.3,282685.2
mc03430,Mill Pond,"[""Mill Pond""]",1,429462.3,188094.5
mc03431,Old Mill Race,"[""Old Mill Race""]",1,429539.1,399128.5
mc03432,Mill Ponds,"[""Mill Ponds""]",1,429546.8,353811.1
mc03433,Mill Race,"[""Mill Race""]",1,429735.3,541266.0
mc03434,Mill Race,"[""Mill Race""]",1,429832.9,470888.5
mc03435,Mill Pond,"[""Mill Pond""]",1,429883.9,226511.6
mc03436,Mill Race,"[""Mill Race""]",2,430000.1,451325.9
mc03437,Mill Pond,"[""Mill Pond""]",2,430013.0,380370.0
mc03438,Mill Stream,"[""Mill Stream""]",1,430077.6,266289.8
mc03439,Mill Pond,"[""Mill Pond""]",1,430077.9,229840.2
mc03440,Mill Race,"[""Mill Race""]",1,430133.8,266080.6
mc03441,Mill Race,"[""Mill Race""]",1,430249.3,480628.2
mc03442,Mill Race; mill race,"[""Mill Race"", ""mill race""]",3,430275.7,394383.4
mc03443,Mill Pond,"[""Mill Pond""]",2,430286.4,451363.6
mc03444,Mill Pond,"[""Mill Pond""]",1,430406.9,136471.8
mc03445,Mill Race,"[""Mill Race""]",1,430413.1,534786.4
mc03446,Mill Stream,"[""Mill Stream""]",2,430511.8,236599.7
mc03447,Mill Race,"[""Mill Race""]",1,430555.1,490344.2
mc03448,Mill Race,"[""Mill Race""]",1,430591.5,326965.4
mc03449,Mill Race,"[""Mill Race""]",1,430668.4,236437.6
mc03450,Mill Pond,"[""Mill Pond""]",1,430755.1,190633.9
mc03451,Mill Pond,"[""Mill Pond""]",1,430778.4,382761.8
mc03452,Mill Lade,"[""Mill Lade""]",1,430827.2,346432.2
mc03453,Mill Pond,"[""Mill Pond""]",1,430910.4,269220.3
mc03454,Mill Pond,"[""Mill Pond""]",1,430984.8,434555.7
mc03455,Mill Pond,"[""Mill Pond""]",1,431068.8,323205.9
mc03456,Mill Stream,"[""Mill Stream""]",1,431070.4,325995.7
mc03457,Mill Race,"[""Mill Race""]",1,431079.7,410192.9
mc03458,Mill Race,"[""Mill Race""]",1,431175.6,550735.4
mc03459,Mill Pond,"[""Mill Pond""]",1,431212.2,325520.0
mc03460,Mill Pond,"[""Mill Pond""]",1,431261.9,321812.4
mc03461,Old Mill Race,"[""Old Mill Race""]",1,431304.0,462738.7
mc03462,Mill Race,"[""Mill Race""]",1,431336.0,132453.7
mc03463,Mill Stream,"[""Mill Stream""]",1,431391.2,376366.8
mc03464,Mill Race,"[""Mill Race""]",1,431476.9,515871.9
mc03465,Mill Race,"[""Mill Race""]",1,431497.3,163477.5
mc03466,Mill Pond; mill pond,"[""Mill Pond"", ""mill pond""]",12,431522.3,360319.4
mc03467,Mill Race,"[""Mill Race""]",1,431605.1,481031.5
mc03468,Mill Pond,"[""Mill Pond""]",1,431662.3,236429.1
mc03469,Mill Race,"[""Mill Race""]",1,431694.9,516866.6
mc03470,Mill Pond,"[""Mill Pond""]",3,431864.3,356785.5
mc03471,Mill Race,"[""Mill Race""]",1,431896.5,236418.8
mc03472,Mill Stream,"[""Mill Stream""]",1,431958.5,279263.2
mc03473,Mill Race,"[""Mill Race""]",1,432168.2,543181.5
mc03474,Mill Pond,"[""Mill Pond""]",1,432215.2,325587.5
mc03475,Mill Pond,"[""Mill Pond""]",1,432581.4,321297.8
mc03476,mill race,"[""mill race""]",1,432787.0,453688.7
mc03477,Mill Race,"[""Mill Race""]",1,432870.1,431189.3
mc03478,Old Mill Pond,"[""Old Mill Pond""]",1,432946.6,347768.0
mc03479,Mill Pond,"[""Mill Pond""]",1,433094.5,364531.8
mc03480,Mill Pond,"[""Mill Pond""]",1,433184.5,353764.5
mc03481,Mill Race,"[""Mill Race""]",1,433332.2,574968.7
mc03482,Mill Race,"[""Mill Race""]",1,433399.3,383068.4
mc03483,mill race,"[""mill race""]",1,433502.1,535439.0
mc03484,Mill Pond,"[""Mill Pond""]",1,433509.6,466871.6
mc03485,Old Mill Race,"[""Old Mill Race""]",1,433629.1,530324.3
mc03486,Mill Pond,"[""Mill Pond""]",1,433691.9,347794.7
mc03487,Mill Pond,"[""Mill Pond""]",3,433696.2,368845.2
mc03488,MILL POND,"[""MILL POND""]",1,434033.2,194014.1
mc03489,Mill Pond,"[""Mill Pond""]",2,434084.5,336889.1
mc03490,Mill Lade,"[""Mill Lade""]",1,434142.9,343446.3
mc03491,Mill Race,"[""Mill Race""]",1,434155.7,408380.6
mc03492,Mill Race,"[""Mill Race""]",1,434183.8,548487.7
mc03493,Mill Lade,"[""Mill Lade""]",1,434393.6,362983.2
mc03494,Mill Pond,"[""Mill Pond""]",1,434441.6,221261.2
mc03495,Mill race,"[""Mill race""]",1,434514.7,384535.2
mc03496,Mill Race,"[""Mill Race""]",1,434522.0,562720.7
mc03497,Mill Pond,"[""Mill Pond""]",1,434670.4,384632.5
mc03498,Mill Race,"[""Mill Race""]",3,434791.2,121816.0
mc03499,Mill Lade,"[""Mill Lade""]",2,434863.9,345470.6
mc03500,Old Mill Ponds,"[""Old Mill Ponds""]",2,434892.9,435154.5
mc03501,Mill Pool,"[""Mill Pool""]",1,434949.1,258985.5
mc03502,Mill Pool Coppice,"[""Mill Pool Coppice""]",1,435200.2,259125.3
mc03503,Mill Race,"[""Mill Race""]",1,435354.1,135493.7
mc03504,Mill Pond,"[""Mill Pond""]",1,435401.3,219824.1
mc03505,Mill Pond,"[""Mill Pond""]",1,435572.9,225003.4
mc03506,Mill Stream,"[""Mill Stream""]",1,435679.0,283311.3
mc03507,Mill Race,"[""Mill Race""]",1,435777.0,282976.8
mc03508,Mill Pond,"[""Mill Pond""]",1,435806.5,311723.3
mc03509,Mill Race,"[""Mill Race""]",1,435864.4,336063.1
mc03510,Mill Pond,"[""Mill Pond""]",1,435869.8,462631.7
mc03511,Mill Pond,"[""Mill Pond""]",1,435876.2,240327.3
mc03512,Mill Pond,"[""Mill Pond""]",3,435897.7,353164.0
mc03513,Mill Race,"[""Mill Race""]",1,435979.6,462965.6
mc03514,Mill Lade,"[""Mill Lade""]",1,436155.6,352825.0
mc03515,Old Mill Pond,"[""Old Mill Pond""]",1,436182.7,228842.2
mc03516,Mill Pond,"[""Mill Pond""]",1,436592.0,367055.4
mc03517,Mill Race,"[""Mill Race""]",1,436600.6,443587.8
mc03518,Mill Pond,"[""Mill Pond""]",2,436956.9,353988.4
mc03519,Mill Stream,"[""Mill Stream""]",1,437048.3,353973.4
mc03520,Mill Lead,"[""Mill Lead""]",1,437110.6,360793.8
mc03521,Mill Pond,"[""Mill Pond""]",1,437486.8,487851.9
mc03522,Mill Pond,"[""Mill Pond""]",1,437550.4,322878.7
mc03523,Mill Pond,"[""Mill Pond""]",1,437578.0,377034.3
mc03524,Mill Lade,"[""Mill Lade""]",1,437633.2,322837.5
mc03525,Mill Race,"[""Mill Race""]",1,437661.5,522752.5
mc03526,Mill Pond,"[""Mill Pond""]",1,437746.8,364223.4
mc03527,Mill Stream,"[""Mill Stream""]",1,438042.5,355664.3
mc03528,Mill Race,"[""Mill Race""]",1,438211.6,238517.3
mc03529,Mill Pond,"[""Mill Pond""]",1,438342.0,187057.3
mc03530,Mill Stream,"[""Mill Stream""]",1,438465.4,359211.2
mc03531,Mill Stream,"[""Mill Stream""]",1,438500.2,215619.2
mc03532,Mill Pond,"[""Mill Pond""]",1,438744.4,358438.5
mc03533,Mill Pond,"[""Mill Pond""]",1,438972.3,233054.7
mc03534,Mill Race,"[""Mill Race""]",2,439105.2,240744.8
mc03535,Mill Race,"[""Mill Race""]",1,439138.1,113983.8
mc03536,Mill Pond,"[""Mill Pond""]",1,439569.0,226905.3
mc03537,Mill Pond,"[""Mill Pond""]",1,439611.3,367021.4
mc03538,Mill Race,"[""Mill Race""]",1,439651.0,523523.9
mc03539,Mill Pond,"[""Mill Pond""]",1,439798.4,343297.7
mc03540,Mill Pond,"[""Mill Pond""]",3,439915.9,379980.8
mc03541,Mill Pond,"[""Mill Pond""]",1,439930.2,173844.9
mc03542,Mill Pond,"[""Mill Pond""]",1,440215.6,304373.6
mc03543,Mill Race,"[""Mill Race""]",1,440233.6,239449.1
mc03544,Old Mill Stream,"[""Old Mill Stream""]",1,440267.8,356594.0
mc03545,Mill Pond,"[""Mill Pond""]",1,440423.6,289863.0
mc03546,Mill Pond,"[""Mill Pond""]",1,440433.4,262173.4
mc03547,Mill Race,"[""Mill Race""]",1,440659.3,238502.8
mc03548,Old Mill Race,"[""Old Mill Race""]",1,440861.9,524054.5
mc03549,Mill Stream,"[""Mill Stream""]",1,441156.4,334379.9
mc03550,Mill Race,"[""Mill Race""]",1,441212.9,486581.0
mc03551,Mill Pond,"[""Mill Pond""]",1,441271.3,192535.2
mc03552,Mill Lade,"[""Mill Lade""]",1,441292.2,324678.1
mc03553,mill race,"[""mill race""]",1,441383.8,87665.1
mc03554,mill race,"[""mill race""]",1,441488.6,89364.4
mc03555,Mill Stream,"[""Mill Stream""]",1,441572.3,384062.9
mc03556,Mill Race,"[""Mill Race""]",1,441599.6,334106.5
mc03557,Mill Race,"[""Mill Race""]",2,441650.1,243485.9
mc03558,mill pond,"[""mill pond""]",1,441686.2,226506.0
mc03559,Mill Pond,"[""Mill Pond""]",1,441784.6,384037.0
mc03560,Mill Race,"[""Mill Race""]",1,441865.5,327632.6
mc03561,Mill Race,"[""Mill Race""]",1,441979.5,391893.9
mc03562,Mill Pond,"[""Mill Pond""]",1,442109.0,334206.7
mc03563,Mill Pond (Fish Pond),"[""Mill Pond (Fish Pond)""]",1,442370.2,104344.5
mc03564,mill race,"[""mill race""]",1,442398.7,404650.5
mc03565,Mill Race,"[""Mill Race""]",1,442401.0,484278.0
mc03566,Mill Pond,"[""Mill Pond""]",1,442565.8,312483.4
mc03567,Old Mill Race,"[""Old Mill Race""]",2,442633.3,523985.8
mc03568,Mill Lade,"[""Mill Lade""]",1,442648.4,340311.7
mc03569,Mill Race,"[""Mill Race""]",3,442910.3,496559.0
mc03570,Mill Race,"[""Mill Race""]",1,442910.6,428367.3
mc03571,Mill Race,"[""Mill Race""]",1,443231.5,488744.5
mc03572,Mill Race,"[""Mill Race""]",1,443632.1,523087.8
mc03573,beighton mill tail goit,"[""beighton mill tail goit""]",1,443974.3,385132.4
mc03574,Mill Race,"[""Mill Race""]",1,444136.7,437756.4
mc03575,Mill Stream,"[""Mill Stream""]",1,444466.7,331694.4
mc03576,Mill Pond,"[""Mill Pond""]",1,444490.8,321089.7
mc03577,Mill Race,"[""Mill Race""]",1,444513.6,507589.9
mc03578,Mill Stream,"[""Mill Stream""]",1,444586.4,507186.7
mc03579,Mill Race,"[""Mill Race""]",1,444676.8,498120.3
mc03580,Mill Pond,"[""Mill Pond""]",1,444684.1,498518.1
mc03581,Mill Race,"[""Mill Race""]",1,444814.9,523205.9
mc03582,Mill Race,"[""Mill Race""]",1,444857.6,331507.8
mc03583,Mill Race,"[""Mill Race""]",1,444984.9,277017.0
mc03584,Mill Race,"[""Mill Race""]",2,445096.5,402026.8
mc03585,Mill Stream,"[""Mill Stream""]",1,445163.7,276942.9
mc03586,Mill Race,"[""Mill Race""]",1,445210.0,490961.6
mc03587,Old Mill Stream,"[""Old Mill Stream""]",1,445333.1,510798.7
mc03588,Mill Race,"[""Mill Race""]",2,445732.2,496695.9
mc03589,Mill Pond,"[""Mill Pond""]",1,445820.1,370757.1
mc03590,Mill Race,"[""Mill Race""]",1,445881.5,521779.8
mc03591,Mill Race,"[""Mill Race""]",1,445940.4,308057.3
mc03592,Mill Pond,"[""Mill Pond""]",1,446127.1,236894.1
mc03593,Mill Pond,"[""Mill Pond""]",1,446187.1,282279.9
mc03594,Mill Pond (Tidal),"[""Mill Pond (Tidal)""]",1,446510.9,103461.9
mc03595,Mill Race,"[""Mill Race""]",1,446706.2,436994.5
mc03596,Mill Race Plantation,"[""Mill Race Plantation""]",1,447133.3,409153.1
mc03597,Mill Race,"[""Mill Race""]",1,447259.9,481242.2
mc03598,Mill Pond,"[""Mill Pond""]",1,447310.4,245013.0
mc03599,Mill Pond,"[""Mill Pond""]",1,447316.8,481287.4
mc03600,Mill Race,"[""Mill Race""]",1,447336.9,432440.4
mc03601,Mill Race,"[""Mill Race""]",2,447975.8,402050.8
mc03602,Old Mill Race,"[""Old Mill Race""]",1,447980.8,441213.7
mc03603,Mill Race,"[""Mill Race""]",2,448150.0,128714.3
mc03604,Mill Pond,"[""Mill Pond""]",1,448195.8,339702.3
mc03605,mill race,"[""mill race""]",1,448234.3,320726.1
mc03606,Mill Race,"[""Mill Race""]",1,448242.1,501345.1
mc03607,Mill Race,"[""Mill Race""]",1,448408.1,87962.6
mc03608,Mill Stream,"[""Mill Stream""]",1,448863.2,216548.2
mc03609,Mill Stream,"[""Mill Stream""]",1,448964.6,326819.2
mc03610,Mill Pond,"[""Mill Pond""]",1,449185.1,354925.5
mc03611,Mill Stream,"[""Mill Stream""]",1,449290.6,362981.1
mc03612,Mill Pond,"[""Mill Pond""]",1,449316.0,363164.6
mc03613,Mill Pond,"[""Mill Pond""]",1,449378.3,148723.2
mc03614,Mill Race,"[""Mill Race""]",1,449393.9,229152.1
mc03615,Mill Pond,"[""Mill Pond""]",1,449488.8,485012.0
mc03616,Mill Race,"[""Mill Race""]",1,449577.4,485484.4
mc03617,Mill Race,"[""Mill Race""]",1,449679.4,401247.3
mc03618,mill race,"[""mill race""]",1,450386.1,88373.8
mc03619,Mill Pond,"[""Mill Pond""]",1,450399.6,364088.5
mc03620,Mill Pond,"[""Mill Pond""]",1,450424.3,358865.4
mc03621,mill race,"[""mill race""]",1,450562.9,323403.6
mc03622,mill stream,"[""mill stream""]",1,450764.4,323433.1
mc03623,mill Stream,"[""mill Stream""]",1,450993.4,375256.7
mc03624,mill race,"[""mill race""]",1,451005.5,281315.9
mc03625,Mill stream,"[""Mill stream""]",1,451029.4,281544.7
mc03626,Mill Pond,"[""Mill Pond""]",1,451141.8,92018.4
mc03627,Mill Pond,"[""Mill Pond""]",1,451205.9,375193.3
mc03628,Mill Pond,"[""Mill Pond""]",2,451559.1,113357.2
mc03629,Mill Pond,"[""Mill Pond""]",1,451572.2,371286.5
mc03630,Mill Race,"[""Mill Race""]",1,451581.9,375166.6
mc03631,Mill Pond,"[""Mill Pond""]",2,451643.2,364910.6
mc03632,Mill Pond,"[""Mill Pond""]",1,451720.8,369393.8
mc03633,Mill Pond,"[""Mill Pond""]",1,451751.1,320907.4
mc03634,mill race,"[""mill race""]",1,451761.9,320711.4
mc03635,Mill Pond,"[""Mill Pond""]",2,451894.1,490683.6
mc03636,Mill Race,"[""Mill Race""]",2,451932.8,81338.6
mc03637,Mill Pond,"[""Mill Pond""]",1,452119.5,359868.3
mc03638,MIll Pond,"[""MIll Pond""]",1,452320.9,276710.6
mc03639,Mill Pond,"[""Mill Pond""]",2,452445.7,370355.7
mc03640,Mill Ponds,"[""Mill Ponds""]",1,452794.1,359883.3
mc03641,mill race,"[""mill race""]",1,452798.7,410983.4
mc03642,Mill Race,"[""Mill Race""]",1,452985.8,508876.4
mc03643,Mill Race,"[""Mill Race""]",1,453391.0,277835.0
mc03644,Mill Pond,"[""Mill Pond""]",1,453472.3,375887.0
mc03645,Mill Pond,"[""Mill Pond""]",3,453569.2,359863.5
mc03646,Mill Pond,"[""Mill Pond""]",1,453573.2,472028.7
mc03647,Mill Race,"[""Mill Race""]",1,453695.8,500511.3
mc03648,Mill Race,"[""Mill Race""]",1,453854.6,489571.6
mc03649,Mill Pond,"[""Mill Pond""]",1,453933.3,476730.9
mc03650,mill stream,"[""mill stream""]",1,454256.3,369972.0
mc03651,Mill Pond,"[""Mill Pond""]",2,454553.5,361558.3
mc03652,mill pond,"[""mill pond""]",2,454614.6,346874.4
mc03653,Mill Race,"[""Mill Race""]",1,454750.8,370332.1
